customer_id,annual_income,credit_score,property_value
CUST04955,30136,459,208515
CUST04956,41615,590,126447
CUST04957,82402,685,389561
CUST04958,83547,676,315730
CUST04959,63725,650,217131
CUST04960,282504,774,1207533
CUST04961,77939,731,234227
CUST04962,88146,652,402727
CUST04963,30013,504,140371
CUST04964,263711,820,1284065
CUST04965,73155,678,376246
CUST04966,160982,812,568677
CUST04967,36140,450,178944
CUST04968,83279,725,330562
CUST04969,62973,687,362605
CUST04970,92310,677,376795
CUST04971,60478,670,372105
CUST04972,77281,669,429134
CUST04973,185262,764,713874
CUST04974,175884,848,806877
CUST04975,107344,818,1084888
CUST04976,39960,455,201250
CUST04977,65119,738,407548
CUST04978,90299,711,465620
CUST04979,68206,725,254595
CUST04980,199831,832,1445148
CUST04981,67652,735,469320
CUST04982,43937,708,292194
CUST04983,72504,703,232318
CUST04984,72740,745,310642
CUST04985,41151,727,490430
CUST04986,48950,684,467193
CUST04987,49097,656,454507
CUST04988,29939,563,111744
CUST04989,61202,655,226822
CUST04990,51633,709,425482
CUST04991,90580,688,223027
CUST04992,55838,749,323591
CUST04993,28887,649,124702
CUST04994,108407,816,1222215
CUST04995,58141,687,404516
CUST04996,70908,719,227035
CUST04997,57514,686,431790
CUST04998,87416,652,321660
CUST04999,46867,714,478901
CUST05000,79544,689,243005
